HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Input.image_url2,Input.image_url3,Input.image_url4,Answer.categories,Approve,Reject
304QEQWKZR0G0WKCPSHPE4BYWL8O0A,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:40:50 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:40:50 PDT 2019,,,34S6N1K2ZYZLRVL40BDJHZ29089HL7,A13MY8VD78TTOX,Submitted,Mon Mar 11 20:51:25 PDT 2019,Mon Mar 11 20:51:30 PDT 2019,Thu Mar 14 20:51:30 PDT 2019,,,,5,0% (0/0),0% (0/0),0% (0/0),jelly,crackers,orange,grape_juice,Top
304QEQWKZR0G0WKCPSHPE4BYWL90ON,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:40:55 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:40:55 PDT 2019,,,31IBVUNM9VF4946SJPRP1NOYBRYFVQ,A2XFGTPDO4KQ2B,Submitted,Mon Mar 11 20:51:57 PDT 2019,Mon Mar 11 20:52:02 PDT 2019,Thu Mar 14 20:52:02 PDT 2019,,,,5,0% (0/0),0% (0/0),0% (0/0),apple,grape_juice,orange_juice,corn,Bottom
304QEQWKZR0G0WKCPSHPE4BYWL9O0B,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:41:40 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:41:40 PDT 2019,,,3QUO65DNQX4Y22ULD20ASVVTPLJUO5,A12OKT7538ICSC,Submitted,Mon Mar 11 20:56:39 PDT 2019,Mon Mar 11 20:56:44 PDT 2019,Thu Mar 14 20:56:44 PDT 2019,,,,5,0% (0/0),0% (0/0),0% (0/0),potato_chips,bread,orange_juice,apple,Middle
304QEQWKZR0G0WKCPSHPE4BYWLA0OO,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:41:42 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:41:42 PDT 2019,,,3OS46CRSLIF8QBDHIWOL7HBLISWV64,A12OKT7538ICSC,Submitted,Mon Mar 11 20:53:31 PDT 2019,Mon Mar 11 20:53:34 PDT 2019,Thu Mar 14 20:53:34 PDT 2019,,,,3,0% (0/0),0% (0/0),0% (0/0),apple,apple,onion,corn,Top
304QEQWKZR0G0WKCPSHPE4BYWLB0OP,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:42:36 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:42:36 PDT 2019,,,3LO69W1SU6T7RZQTG5V1WZQ8L8YLGE,A16RNO7F5Z4KB0,Submitted,Mon Mar 11 20:54:48 PDT 2019,Mon Mar 11 20:54:52 PDT 2019,Thu Mar 14 20:54:52 PDT 2019,,,,4,0% (0/0),0% (0/0),0% (0/0),grape_juice,grape_juice,bread,jelly,Top
304QEQWKZR0G0WKCPSHPE4BYWLBO0D,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:43:19 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:43:19 PDT 2019,,,3JWH6J9I9VT1OIL3CWJ28G30AQ7NB2,A3B0AB2C9SIHN,Submitted,Mon Mar 11 20:56:00 PDT 2019,Mon Mar 11 20:56:13 PDT 2019,Thu Mar 14 20:56:13 PDT 2019,,,,13,0% (0/0),0% (0/0),0% (0/0),grape_juice,apple,onion,crackers,Top
306996CF6Y0WORGLH6G3MPU9UE01BR,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:44:25 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:44:25 PDT 2019,,,3TE3O85733OSF3DZMA78G756HHLR2U,A9E47CJNPWKM7,Submitted,Mon Mar 11 20:58:42 PDT 2019,Mon Mar 11 20:58:47 PDT 2019,Thu Mar 14 20:58:47 PDT 2019,,,,5,0% (0/0),0% (0/0),0% (0/0),apple,coke,corn,grape_juice,Middle
306996CF6Y0WORGLH6G3MPU9UET1BK,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:38:29 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:38:29 PDT 2019,,,3OLF68YTNCHKHG3U8U0T50ALQHSFAK,A38YLX80C5OQ2U,Submitted,Mon Mar 11 20:43:23 PDT 2019,Mon Mar 11 20:43:34 PDT 2019,Thu Mar 14 20:43:34 PDT 2019,,,,11,0% (0/0),0% (0/0),0% (0/0),bread,jelly,apple,onion,Top
306996CF6Y0WORGLH6G3MPU9UETB1U,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:38:23 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:38:23 PDT 2019,,,3K9FOBBF2KZD1R7F398WMJZ5MKENLI,A3NCTD17ZTPBBJ,Submitted,Mon Mar 11 20:45:43 PDT 2019,Mon Mar 11 20:45:53 PDT 2019,Thu Mar 14 20:45:53 PDT 2019,,,,10,0% (0/0),0% (0/0),0% (0/0),orange,jelly,corn,potato_chips,Middle
306996CF6Y0WORGLH6G3MPU9UEU1BL,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:39:18 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:39:18 PDT 2019,,,386CSBG1O22GL3H0WXUB1UCD10E6QI,A2GPRAZMQDRPJP,Submitted,Mon Mar 11 20:47:54 PDT 2019,Mon Mar 11 20:47:59 PDT 2019,Thu Mar 14 20:47:59 PDT 2019,,,,5,0% (0/0),0% (0/0),0% (0/0),orange_juice,potato_chips,grape_juice,orange,Middle
306996CF6Y0WORGLH6G3MPU9UEUB1V,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:39:16 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:39:16 PDT 2019,,,3PS7W85Z82IGV2BQB8RIQ9E2B8L9TA,A34AQDMF5GVHVY,Submitted,Mon Mar 11 20:48:18 PDT 2019,Mon Mar 11 20:48:40 PDT 2019,Thu Mar 14 20:48:40 PDT 2019,,,,22,0% (0/0),0% (0/0),0% (0/0),jelly,orange_juice,potato_chips,bread,Top
306996CF6Y0WORGLH6G3MPU9UEV1BM,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:40:08 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:40:08 PDT 2019,,,32Q90QCQ1V1YNFCKPATCHWSHJSAKEP,A39SK1E6IMQBD5,Submitted,Mon Mar 11 20:48:56 PDT 2019,Mon Mar 11 20:49:47 PDT 2019,Thu Mar 14 20:49:47 PDT 2019,,,,51,0% (0/0),0% (0/0),0% (0/0),grape_juice,onion,jelly,corn,Middle
306996CF6Y0WORGLH6G3MPU9UEVB1W,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:40:44 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:40:44 PDT 2019,,,31Z0PCVWUNVCHJNXWBTYCDNWGIYT7J,A3NCTD17ZTPBBJ,Submitted,Mon Mar 11 20:50:32 PDT 2019,Mon Mar 11 20:50:42 PDT 2019,Thu Mar 14 20:50:42 PDT 2019,,,,10,0% (0/0),0% (0/0),0% (0/0),grape_juice,cereal_2,onion,potato_chips,Top
306996CF6Y0WORGLH6G3MPU9UEW1BN,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:41:05 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:41:05 PDT 2019,,,3PXX5PX6L0EU4ZRE3SEXMAJ0BJ5BA3,A23WTODPHXZ68Y,Submitted,Mon Mar 11 20:50:59 PDT 2019,Mon Mar 11 21:08:23 PDT 2019,Thu Mar 14 21:08:23 PDT 2019,,,,1044,0% (0/0),0% (0/0),0% (0/0),potato_chips,orange_juice,onion,orange,Bottom
306996CF6Y0WORGLH6G3MPU9UEWB1X,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:41:28 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:41:28 PDT 2019,,,3HMIGG0U4OMCYJRAGM83YUB664OY82,A6579YP5QRY5W,Submitted,Mon Mar 11 20:53:35 PDT 2019,Mon Mar 11 20:53:42 PDT 2019,Thu Mar 14 20:53:42 PDT 2019,,,,7,0% (0/0),0% (0/0),0% (0/0),orange,corn,coke,potato_chips,Top
306996CF6Y0WORGLH6G3MPU9UEXB1Y,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:42:21 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:42:21 PDT 2019,,,34Q075JO10TXQOB49TOFRSUEGL401K,A34AQDMF5GVHVY,Submitted,Mon Mar 11 20:54:10 PDT 2019,Mon Mar 11 20:54:37 PDT 2019,Thu Mar 14 20:54:37 PDT 2019,,,,27,0% (0/0),0% (0/0),0% (0/0),grape_juice,crackers,cereal_2,apple,Bottom
306996CF6Y0WORGLH6G3MPU9UEYB1Z,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:43:16 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:43:16 PDT 2019,,,3IFS6Q0HJLZ8R3REQ2S5TXHJSFZSIS,A1RRMINTJ8BHKG,Submitted,Mon Mar 11 20:55:57 PDT 2019,Mon Mar 11 20:56:05 PDT 2019,Thu Mar 14 20:56:05 PDT 2019,,,,8,0% (0/0),0% (0/0),0% (0/0),apple,crackers,orange_juice,cereal_2,Bottom
306996CF6Y0WORGLH6G3MPU9UEZ1BQ,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:43:35 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:43:35 PDT 2019,,,31EUONYN2YJYFHJLISAFOHXC3STOVP,ABVM2KJ7CRNZ0,Submitted,Mon Mar 11 20:57:51 PDT 2019,Mon Mar 11 20:57:59 PDT 2019,Thu Mar 14 20:57:59 PDT 2019,,,,8,0% (0/0),0% (0/0),0% (0/0),apple,orange_juice,potato_chips,onion,Top
306W7JMRY0EEZR06GRPI1ZHH8K08BC,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:39:07 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:39:07 PDT 2019,,,39LNWE0K4XCO6GJIF7N58YZ7DCDIUR,ARXJV1OFP2LE6,Submitted,Mon Mar 11 20:45:39 PDT 2019,Mon Mar 11 20:45:47 PDT 2019,Thu Mar 14 20:45:47 PDT 2019,,,,8,0% (0/0),0% (0/0),0% (0/0),onion,coke,bread,apple,Bottom
306W7JMRY0EEZR06GRPI1ZHH8K0B8F,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:39:18 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:39:18 PDT 2019,,,39O5D9O87W8DUJKZ8DVIAMBCNUCC3E,A1FP3SH704X01V,Submitted,Mon Mar 11 20:50:03 PDT 2019,Mon Mar 11 20:51:05 PDT 2019,Thu Mar 14 20:51:05 PDT 2019,,,,62,0% (0/0),0% (0/0),0% (0/0),cereal_2,potato_chips,onion,orange,Top
306W7JMRY0EEZR06GRPI1ZHH8K1B8G,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:40:12 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:40:12 PDT 2019,,,3ON104KXQNC7QD98PI02WLALTAPW4R,ACAJFF4MF5S5X,Submitted,Mon Mar 11 20:49:25 PDT 2019,Mon Mar 11 20:49:35 PDT 2019,Thu Mar 14 20:49:35 PDT 2019,,,,10,0% (0/0),0% (0/0),0% (0/0),orange_juice,grape_juice,jelly,cereal_2,Top
306W7JMRY0EEZR06GRPI1ZHH8K28BE,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:41:28 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:41:28 PDT 2019,,,3U84XHCDIFTBK8ED05K9VP43ACVZ4M,A1A9402JQBA2AF,Submitted,Mon Mar 11 20:52:44 PDT 2019,Mon Mar 11 20:52:56 PDT 2019,Thu Mar 14 20:52:56 PDT 2019,,,,12,0% (0/0),0% (0/0),0% (0/0),onion,grape_juice,jelly,cereal_2,Top
306W7JMRY0EEZR06GRPI1ZHH8K3B8I,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:42:23 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:42:23 PDT 2019,,,34HJIJKLP8CUBO93Z8V6AJR7M1SV4L,A39SK1E6IMQBD5,Submitted,Mon Mar 11 20:55:57 PDT 2019,Mon Mar 11 20:56:32 PDT 2019,Thu Mar 14 20:56:32 PDT 2019,,,,35,0% (0/0),0% (0/0),0% (0/0),grape_juice,apple,orange_juice,crackers,Middle
306W7JMRY0EEZR06GRPI1ZHH8K48BG,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:43:02 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:43:02 PDT 2019,,,30LB5CDZNFQULKWCH4X7JMEQT0J0ZB,A1Z6Z8DLHRO46O,Submitted,Mon Mar 11 20:56:24 PDT 2019,Mon Mar 11 20:56:28 PDT 2019,Thu Mar 14 20:56:28 PDT 2019,,,,4,0% (0/0),0% (0/0),0% (0/0),bread,apple,crackers,grape_juice,Middle
306W7JMRY0EEZR06GRPI1ZHH8K4B8J,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:43:20 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:43:20 PDT 2019,,,3NPI0JQDARL1NPRXSXNFCZEHGC8TPU,A2F4ZSJICIE0F2,Submitted,Mon Mar 11 20:56:21 PDT 2019,Mon Mar 11 20:56:27 PDT 2019,Thu Mar 14 20:56:27 PDT 2019,,,,6,0% (0/0),0% (0/0),0% (0/0),crackers,apple,corn,potato_chips,Bottom
306W7JMRY0EEZR06GRPI1ZHH8K58BH,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:43:57 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:43:57 PDT 2019,,,3300DTYQT5XKYIAF2FD9DI4QIYAEQJ,A1IY6G4E1QU1EG,Submitted,Mon Mar 11 20:59:13 PDT 2019,Mon Mar 11 20:59:21 PDT 2019,Thu Mar 14 20:59:21 PDT 2019,,,,8,0% (0/0),0% (0/0),0% (0/0),orange_juice,apple,cereal_2,jelly,Bottom
306W7JMRY0EEZR06GRPI1ZHH8K68BI,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:44:45 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:44:45 PDT 2019,,,39N5ACM9HH3I3AIJURIYLZD5M589PD,A1T8UW1KDV30W8,Submitted,Mon Mar 11 20:59:08 PDT 2019,Mon Mar 11 20:59:28 PDT 2019,Thu Mar 14 20:59:28 PDT 2019,,,,20,0% (0/0),0% (0/0),0% (0/0),jelly,coke,bread,potato_chips,Middle
306W7JMRY0EEZR06GRPI1ZHH8KZ8BB,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:38:23 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:38:23 PDT 2019,,,3QEMNNSB20F50UR0ALTJ795ADW6D7G,A291KO368YRYCR,Submitted,Mon Mar 11 20:44:02 PDT 2019,Mon Mar 11 20:45:45 PDT 2019,Thu Mar 14 20:45:45 PDT 2019,,,,103,0% (0/0),0% (0/0),0% (0/0),onion,onion,corn,crackers,Top
306W7JMRY0EEZR06GRPI1ZHH8KZB8E,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:38:25 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:38:25 PDT 2019,,,36TFCYNS47QGRP2TEUG7STXW7HGHXQ,A1PXN6TPZCXFNB,Submitted,Mon Mar 11 20:47:04 PDT 2019,Mon Mar 11 20:47:11 PDT 2019,Thu Mar 14 20:47:11 PDT 2019,,,,7,0% (0/0),0% (0/0),0% (0/0),crackers,orange_juice,potato_chips,jelly,Middle
307FVKVSYTVQEEAER7NPFLFGN8B74G,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:37:47 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:37:47 PDT 2019,,,308XBLVESLKM3GDV530JH08ABNPBR7,A2A16D2WKN1TXB,Submitted,Mon Mar 11 20:44:45 PDT 2019,Mon Mar 11 20:45:07 PDT 2019,Thu Mar 14 20:45:07 PDT 2019,,,,22,0% (0/0),0% (0/0),0% (0/0),orange,orange_juice,grape_juice,coke,Top
307FVKVSYTVQEEAER7NPFLFGN8C47E,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:38:29 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:38:29 PDT 2019,,,3U0SRXB7CGLO4P2S8T5S8V84SC2RNB,A301X9EE0SXTYL,Submitted,Mon Mar 11 20:43:09 PDT 2019,Mon Mar 11 20:43:34 PDT 2019,Thu Mar 14 20:43:34 PDT 2019,,,,25,0% (0/0),0% (0/0),0% (0/0),onion,bread,corn,potato_chips,Top
307FVKVSYTVQEEAER7NPFLFGN8C74H,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:38:38 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:38:38 PDT 2019,,,3QUO65DNQX4Y22ULD20ASVVTPLDOUT,A1T02KY1E9YI3I,Submitted,Mon Mar 11 20:46:51 PDT 2019,Mon Mar 11 20:47:06 PDT 2019,Thu Mar 14 20:47:06 PDT 2019,,,,15,0% (0/0),0% (0/0),0% (0/0),apple,bread,orange,apple,Bottom
307FVKVSYTVQEEAER7NPFLFGN8D47F,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:39:24 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:39:24 PDT 2019,,,3LEP4MGT3JGS26UQN25ZCBR6WMZBD2,A3I11HUO6VH8KY,Submitted,Mon Mar 11 20:46:26 PDT 2019,Mon Mar 11 20:46:34 PDT 2019,Thu Mar 14 20:46:34 PDT 2019,,,,8,0% (0/0),0% (0/0),0% (0/0),bread,coke,potato_chips,onion,Middle
307FVKVSYTVQEEAER7NPFLFGN8E74J,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:40:19 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:40:19 PDT 2019,,,308Q0PEVBBTQMOVFHWSEC2CT0R69IU,A2F4ZSJICIE0F2,Submitted,Mon Mar 11 20:49:34 PDT 2019,Mon Mar 11 20:49:45 PDT 2019,Thu Mar 14 20:49:45 PDT 2019,,,,11,0% (0/0),0% (0/0),0% (0/0),corn,apple,onion,corn,Bottom
307FVKVSYTVQEEAER7NPFLFGN8F47H,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:41:11 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:41:11 PDT 2019,,,3A1PQ49WVKX81OH071V0XKTV224H11,A6579YP5QRY5W,Submitted,Mon Mar 11 20:51:11 PDT 2019,Mon Mar 11 20:51:20 PDT 2019,Thu Mar 14 20:51:20 PDT 2019,,,,9,0% (0/0),0% (0/0),0% (0/0),onion,orange,corn,orange_juice,Top
307FVKVSYTVQEEAER7NPFLFGN8F74K,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:41:12 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:41:12 PDT 2019,,,39DD6S19JSRTCAB6PBWM4BGUN1QEZ8,A1ZNO22R0CI05Q,Submitted,Mon Mar 11 20:53:06 PDT 2019,Mon Mar 11 20:54:17 PDT 2019,Thu Mar 14 20:54:17 PDT 2019,,,,71,0% (0/0),0% (0/0),0% (0/0),potato_chips,jelly,orange_juice,grape_juice,Top
307FVKVSYTVQEEAER7NPFLFGN8H47J,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:42:48 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:42:48 PDT 2019,,,3ZR9AIQJUEPEIN8NWB7HPQ1HS5G403,A2FX59BFPTTIM0,Submitted,Mon Mar 11 20:56:32 PDT 2019,Mon Mar 11 20:56:42 PDT 2019,Thu Mar 14 20:56:42 PDT 2019,,,,10,0% (0/0),0% (0/0),0% (0/0),orange,bread,onion,potato_chips,Top
307FVKVSYTVQEEAER7NPFLFGN8H74M,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:42:51 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:42:51 PDT 2019,,,3BF51CHDTYQ8UZWIBIR0JFALXA10HK,A12OKT7538ICSC,Submitted,Mon Mar 11 20:55:03 PDT 2019,Mon Mar 11 20:55:07 PDT 2019,Thu Mar 14 20:55:07 PDT 2019,,,,4,0% (0/0),0% (0/0),0% (0/0),bread,orange,cereal_2,grape_juice,Middle
307FVKVSYTVQEEAER7NPFLFGN8I47K,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:43:43 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:43:43 PDT 2019,,,3H7Z272LXAND4CJSJOLOQ840MZNLPK,AXDO88EAF2SKI,Submitted,Mon Mar 11 20:57:20 PDT 2019,Mon Mar 11 20:57:24 PDT 2019,Thu Mar 14 20:57:24 PDT 2019,,,,4,0% (0/0),0% (0/0),0% (0/0),orange,apple,onion,corn,Top
