"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Input.image_url2","Input.image_url3","Input.image_url4","Answer.categories","Approve","Reject"
"3E6L1VR4XY2H8UTYSEEG0BCBLU9F64","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:29 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:29 PDT 2019","","","3MMN5BL1W2KQ35WQL2PWDIGPWL83MM","A3MUO0SJM3DUXX","Submitted","Tue Jul 02 21:56:12 PDT 2019","Tue Jul 02 21:56:28 PDT 2019","Wed Jul 10 21:56:28 PDT 2019","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","beverage.jpg","noodles.jpg","chips.jpg","vegemite.jpg","Middle"
"3W3RSPVVGU7OAXTVA7FHBUVBLCDULQ","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:26 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:26 PDT 2019","","","3L4PIM1GQWWIGO66FVE3PB6CB92YRB","A3DTPGXKABAFEJ","Submitted","Tue Jul 02 21:57:59 PDT 2019","Tue Jul 02 21:58:35 PDT 2019","Wed Jul 10 21:58:35 PDT 2019","","","","36","0% (0/0)","0% (0/0)","0% (0/0)","dessert.jpg","frozen_snack.png","chips.jpg","onions.jpg","Top"
"362E9TQF2J63FEKU5ZTNFZ2SV05GIZ","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:56 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:56 PDT 2019","","","3S4AW7T80EYRFJX9L4T0NAT6AGEL4N","A2DQ9P2NT6QN0U","Submitted","Tue Jul 02 21:57:39 PDT 2019","Tue Jul 02 21:57:49 PDT 2019","Wed Jul 10 21:57:49 PDT 2019","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","beverage.jpg","fruit.jpg","noodles.jpg","cereal.jpg","Middle"
"3X878VYTIGY0CU73BOJ86PC7G5TF73","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:29 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:29 PDT 2019","","","35L9RVQFCRYOAL8Y9P5K8MYTSCTHUZ","A3AZWYP6HBVNRU","Submitted","Tue Jul 02 21:57:26 PDT 2019","Tue Jul 02 21:57:38 PDT 2019","Wed Jul 10 21:57:38 PDT 2019","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","beverage.jpg","dessert.jpg","noodles.jpg","cereal.jpg","Top"
"32L724R85N09SRDT8IJA98GKWRRPIB","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:26 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:26 PDT 2019","","","3YT88D1N0BEVDHWN0QCGY5OL7GD3KH","A7GUBXCBHLX","Submitted","Tue Jul 02 21:56:16 PDT 2019","Tue Jul 02 21:56:32 PDT 2019","Wed Jul 10 21:56:32 PDT 2019","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","frozen_snack.png","carrot.jpeg","dessert.jpg","frozen_snack.png","Bottom"
"37VE3DA4YWX7S21ZJVJOECAGFAXHBP","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:26 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:26 PDT 2019","","","3F6HPJW4JGGXNZULL4HE36DOO9M2W1","A3AZWYP6HBVNRU","Submitted","Tue Jul 02 21:55:47 PDT 2019","Tue Jul 02 21:55:52 PDT 2019","Wed Jul 10 21:55:52 PDT 2019","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","fruit.jpg","vegemite.jpg","fruit.jpg","beverage.jpg","Middle"
"3P4C70TRMTX55FS0Q2Q07FUKC4ZGLD","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:57 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:57 PDT 2019","","","3BEFOD78W99BL1FULGUFNN8VAL54M9","A3M2CNQPGVQM93","Submitted","Tue Jul 02 22:01:29 PDT 2019","Tue Jul 02 22:08:07 PDT 2019","Wed Jul 10 22:08:07 PDT 2019","","","","398","0% (0/0)","0% (0/0)","0% (0/0)","carrot.jpeg","vegemite.jpg","dessert.jpg","beverage.jpg","Bottom"
"3GMLHYZ0LGD8AW0UTM4752X7URHYUM","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:56 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:56 PDT 2019","","","369J354OFGQP8ENMT1PZ7G8CAQ0G6Z","A3MUO0SJM3DUXX","Submitted","Tue Jul 02 22:00:36 PDT 2019","Tue Jul 02 22:01:01 PDT 2019","Wed Jul 10 22:01:01 PDT 2019","","","","25","0% (0/0)","0% (0/0)","0% (0/0)","fruit.jpg","chips.jpg","frozen_snack.png","dessert.jpg","Top"
"37OPIVELUWJ29SW7DHJSJ1QAXSCAHN","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:26 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:26 PDT 2019","","","3RWE2M8QWKQ04VITEGMDOZ7IYZZN0C","AK0Y7Z9HRL7SG","Submitted","Tue Jul 02 21:58:50 PDT 2019","Tue Jul 02 21:58:59 PDT 2019","Wed Jul 10 21:58:59 PDT 2019","","","","9","100% (1/1)","0% (0/0)","0% (0/0)","dessert.jpg","chips.jpg","beverage.jpg","dessert.jpg","Bottom"
"3PKJ68EHDPCDALZB7NW5C0TTNF6HJA","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:29 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:29 PDT 2019","","","37W3JXSD69ONOKNSEPO9CAET3OGWYB","AF5MROGXMI9OL","Submitted","Tue Jul 02 21:56:40 PDT 2019","Tue Jul 02 21:56:45 PDT 2019","Wed Jul 10 21:56:45 PDT 2019","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","dessert.jpg","frozen_snack.png","cereal.jpg","beverage.jpg","Top"
"3YZ7A3YHR79UTVY6TF4AF4HQEPSS5K","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:26 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:26 PDT 2019","","","3AZHRG4CU70T0RPJWX2YFL9CTI930D","A162CO8K267FU8","Submitted","Tue Jul 02 22:00:08 PDT 2019","Tue Jul 02 22:00:14 PDT 2019","Wed Jul 10 22:00:14 PDT 2019","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","fruit.jpg","chips.jpg","frozen_snack.png","beverage.jpg","Middle"
"367O8HRHKIOCXCU6FAL0ACBCETXS4F","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:26 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:26 PDT 2019","","","33L7PJKHCJEGHXSG6GL4QDJS6FW8TK","AZ9CDQWRN42YX","Submitted","Tue Jul 02 21:56:04 PDT 2019","Tue Jul 02 21:56:09 PDT 2019","Wed Jul 10 21:56:09 PDT 2019","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","onions.jpg","beverage.jpg","vegemite.jpg","onions.jpg","Bottom"
"3KQC8JMJGE82P7XM424IWTC4RIL3HL","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:56 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:56 PDT 2019","","","3ZPPDN2SLYCE6JTTLD2NRNE2NBRE9P","A3L6DHONHOKCXS","Submitted","Tue Jul 02 21:56:38 PDT 2019","Tue Jul 02 21:59:18 PDT 2019","Wed Jul 10 21:59:18 PDT 2019","","","","160","0% (0/0)","0% (0/0)","0% (0/0)","frozen_snack.png","fruit.jpg","beverage.jpg","chips.jpg","Bottom"
"3087LXLJ6OWMUJ7JQPYZRA2K8RNF03","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:27 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:27 PDT 2019","","","3AWETUDC9585SFDSLUMDPQENU7PIZK","ANBTNIM08969Z","Submitted","Tue Jul 02 22:01:04 PDT 2019","Tue Jul 02 22:02:01 PDT 2019","Wed Jul 10 22:02:01 PDT 2019","","","","57","0% (0/0)","0% (0/0)","0% (0/0)","beverage.jpg","noodles.jpg","fruit.jpg","dessert.jpg","Top"
"3GITHABAC015ELNE30LQI3487GTN22","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:29 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:29 PDT 2019","","","3A9AA95ATZ2Z2NG7R15H9J84FMB5PB","A3EBUTQR75WWH5","Submitted","Tue Jul 02 21:58:07 PDT 2019","Tue Jul 02 21:58:14 PDT 2019","Wed Jul 10 21:58:14 PDT 2019","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","chips.jpg","onions.jpg","frozen_snack.png","cereal.jpg","Bottom"
"3BO3NEOQM2X25N7RJZ1DJDRPX5RAIG","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:26 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:26 PDT 2019","","","33JKGHPFYFAX79P03L9BMWEV12YNML","A1DXFMUVK5015A","Submitted","Tue Jul 02 21:54:55 PDT 2019","Tue Jul 02 21:55:06 PDT 2019","Wed Jul 10 21:55:06 PDT 2019","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","noodles.jpg","fruit.jpg","beverage.jpg","cereal.jpg","Bottom"
"335HHSX8CFL07ZZJXRAU92YGIV9HDW","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:26 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:26 PDT 2019","","","3M0NZ3JDP4ETGRIDEA3J0HAIPLH5ZV","A3EBUTQR75WWH5","Submitted","Tue Jul 02 21:56:01 PDT 2019","Tue Jul 02 21:56:12 PDT 2019","Wed Jul 10 21:56:12 PDT 2019","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","chips.jpg","chips.jpg","noodles.jpg","frozen_snack.png","Top"
"32CXT5U14IJTVQ9CGI6D6P951CF8UJ","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:56 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:56 PDT 2019","","","30H4UDGLT5YXAU1DJ0M3QLJQ1H1PML","A3G5ZPURJ0XCBG","Submitted","Tue Jul 02 21:58:59 PDT 2019","Tue Jul 02 21:59:07 PDT 2019","Wed Jul 10 21:59:07 PDT 2019","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","chips.jpg","noodles.jpg","fruit.jpg","onions.jpg","Top"
"3P6ENY9P7BCHFAF5P5B50ZETA0HHIY","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:27 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:27 PDT 2019","","","3X3OR7WPZ2GSYKKBX7JD4M9BC2RL8B","AZTR08A8FAARR","Submitted","Wed Jul 03 00:54:25 PDT 2019","Wed Jul 03 01:00:35 PDT 2019","Thu Jul 11 01:00:35 PDT 2019","","","","370","0% (0/0)","0% (0/0)","0% (0/0)","beverage.jpg","onions.jpg","frozen_snack.png","cereal.jpg","Middle"
"3L1EFR8WWVL4QDVWQLHSKL3DBVHF9F","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:29 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:29 PDT 2019","","","3OHYZ19UGFLENTGN7XJJSUJ0XVEOAH","A39Q5Z2B8IZ59C","Submitted","Tue Jul 02 21:55:46 PDT 2019","Tue Jul 02 21:58:18 PDT 2019","Wed Jul 10 21:58:18 PDT 2019","","","","152","0% (0/0)","0% (0/0)","0% (0/0)","chips.jpg","onions.jpg","vegemite.jpg","chips.jpg","Bottom"
"3SMIWMMK63L4LR5UELMJK5CRJJHWUL","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:57 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:57 PDT 2019","","","36PW28KO42CSB23YDJGNNIPMTTBEA6","A3HWIDZ2MRAKTX","Submitted","Tue Jul 02 21:59:52 PDT 2019","Tue Jul 02 21:59:57 PDT 2019","Wed Jul 10 21:59:57 PDT 2019","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","dessert.jpg","noodles.jpg","dessert.jpg","chips.jpg","Middle"
"3ABAOCJ4RAKGOM4ZTAWR16DBIWXMQF","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:26 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:26 PDT 2019","","","3M68NM076KNGX4W09CJB6KMJCZ96RJ","A3V8KGKKM5ZDH0","Submitted","Tue Jul 02 21:56:21 PDT 2019","Tue Jul 02 21:56:49 PDT 2019","Wed Jul 10 21:56:49 PDT 2019","","","","28","100% (8/8)","0% (0/0)","0% (0/0)","beverage.jpg","chips.jpg","onions.jpg","carrot.jpeg","Middle"
"3X2LT8FDHYY6NUYHBILEODU2MSQ8WI","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:56 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:56 PDT 2019","","","3XLBSAQ9Z7S83VWW23IGY1OEGRBZ73","A17WS8DKAR8RN3","Submitted","Tue Jul 02 21:56:45 PDT 2019","Tue Jul 02 21:58:11 PDT 2019","Wed Jul 10 21:58:11 PDT 2019","","","","86","0% (0/0)","0% (0/0)","0% (0/0)","cereal.jpg","cereal.jpg","vegemite.jpg","noodles.jpg","Top"
"3B9J25CZ27TFSG7L8PRITAN066ESCS","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:27 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:27 PDT 2019","","","3VA45EW49Q3IT53NBEQQHTQXT191O7","A3SHFOPG16PGNX","Submitted","Tue Jul 02 21:56:32 PDT 2019","Tue Jul 02 21:56:52 PDT 2019","Wed Jul 10 21:56:52 PDT 2019","","","","20","0% (0/0)","0% (0/0)","0% (0/0)","fruit.jpg","vegemite.jpg","dessert.jpg","beverage.jpg","Top"
"3LCXHSGDLVMUPERZ4GXDJYN3RIRSEL","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:29 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:29 PDT 2019","","","3AUQQEL7U89DC0R2G784YG1VK2ZV0Z","A3S2L2CASSHBA7","Submitted","Tue Jul 02 21:55:25 PDT 2019","Tue Jul 02 21:56:17 PDT 2019","Wed Jul 10 21:56:17 PDT 2019","","","","52","0% (0/0)","0% (0/0)","0% (0/0)","noodles.jpg","vegemite.jpg","frozen_snack.png","onions.jpg","Bottom"
"3RKHNXPHGYCDQRBDP73GWUIWWC8UKN","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:26 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:26 PDT 2019","","","3LEIZ60CDMFCHEKPH0G0CXFKBH09ZQ","AF5MROGXMI9OL","Submitted","Tue Jul 02 21:56:45 PDT 2019","Tue Jul 02 21:56:55 PDT 2019","Wed Jul 10 21:56:55 PDT 2019","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","fruit.jpg","frozen_snack.png","carrot.jpeg","chips.jpg","Middle"
"3R6RZGK0XHS8NBPUYCEC1OZQ8YQYVB","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:56 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:56 PDT 2019","","","3HL8HNGX48H6CXTPGOMT95Z2ZC6F98","A3IZZK604KSONP","Submitted","Tue Jul 02 21:57:06 PDT 2019","Tue Jul 02 21:58:03 PDT 2019","Wed Jul 10 21:58:03 PDT 2019","","","","57","0% (0/0)","0% (0/0)","0% (0/0)","fruit.jpg","chips.jpg","cereal.jpg","dessert.jpg","Middle"
"3OB6JN3A9S5G0NJZ6PLR6WNGEIZMRG","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:26 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:26 PDT 2019","","","3Q8GYXHFESIG8Y73MWJBPJ9XG3X5CY","A167GKZSRIYRC1","Submitted","Tue Jul 02 22:00:48 PDT 2019","Tue Jul 02 22:34:39 PDT 2019","Wed Jul 10 22:34:39 PDT 2019","","","","2031","0% (0/0)","0% (0/0)","0% (0/0)","fruit.jpg","beverage.jpg","chips.jpg","carrot.jpeg","Bottom"
"3BC9H1KCYWSL20PZOMJ8NQI4F7SYWL","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:57 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:57 PDT 2019","","","3I2PTA7R3WANKI2PY1OCBDHWH8RQK7","A1T4F8H7BISCSJ","Submitted","Tue Jul 02 21:57:56 PDT 2019","Tue Jul 02 21:59:43 PDT 2019","Wed Jul 10 21:59:43 PDT 2019","","","","107","100% (19/19)","0% (0/0)","0% (0/0)","chips.jpg","beverage.jpg","frozen_snack.png","vegemite.jpg","Middle"
"338GLSUI45RMVSRVZRHJ1G833J6SF3","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:29 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:29 PDT 2019","","","33IZTU6J84H5HYG9POS6W74ZV5QSXM","A2PIOSRSY6CM3X","Submitted","Tue Jul 02 21:55:58 PDT 2019","Tue Jul 02 21:56:30 PDT 2019","Wed Jul 10 21:56:30 PDT 2019","","","","32","0% (0/0)","0% (0/0)","0% (0/0)","chips.jpg","carrot.jpeg","dessert.jpg","frozen_snack.png","Middle"
"3ZURAPD28A3M18S1M82Z5FLUDJTF16","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:27 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:27 PDT 2019","","","3VAR3R6G1SH045N8AZZ5W3D577FO8E","A3DTPGXKABAFEJ","Submitted","Tue Jul 02 21:58:12 PDT 2019","Tue Jul 02 21:58:56 PDT 2019","Wed Jul 10 21:58:56 PDT 2019","","","","44","0% (0/0)","0% (0/0)","0% (0/0)","chips.jpg","beverage.jpg","fruit.jpg","frozen_snack.png","Bottom"
"3EKZL9T8YA2Q27T5XVFJPWGYXVXHCW","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:26 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:26 PDT 2019","","","3KMS4QQVK56QTTCGKLDIZEDIA6IFK2","A24A69YAB0UI36","Submitted","Tue Jul 02 21:57:17 PDT 2019","Tue Jul 02 21:57:30 PDT 2019","Wed Jul 10 21:57:30 PDT 2019","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","frozen_snack.png","dessert.jpg","beverage.jpg","onions.jpg","Top"
"3B286OTISGXY0YRX1HMDVE6PAKGAJS","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:26 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:26 PDT 2019","","","3LRKMWOKB8X1HUZQWR1L2A765BQZ2O","A383I2LLYX9LJM","Submitted","Tue Jul 02 21:58:16 PDT 2019","Tue Jul 02 21:59:07 PDT 2019","Wed Jul 10 21:59:07 PDT 2019","","","","51","0% (0/0)","0% (0/0)","0% (0/0)","frozen_snack.png","vegemite.jpg","onions.jpg","cereal.jpg","Bottom"
"3IKDQS3DQGGQY24P3DX4P8HDX8CCIK","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:27 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:27 PDT 2019","","","336KAV9KYT81C4PL05Z2O3Y4ZH42YI","A3M2CNQPGVQM93","Submitted","Wed Jul 03 00:54:26 PDT 2019","Wed Jul 03 01:19:25 PDT 2019","Thu Jul 11 01:19:25 PDT 2019","","","","1499","0% (0/0)","0% (0/0)","0% (0/0)","beverage.jpg","noodles.jpg","fruit.jpg","onions.jpg","Top"
"3SD15I2WD4AMSID58JDEZ2NEI4563N","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:57 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:57 PDT 2019","","","3A4TN5196NYSORRYNYKKEGCNLCMCHK","AQ3KPKZ6UIYPF","Submitted","Tue Jul 02 21:56:55 PDT 2019","Tue Jul 02 21:57:09 PDT 2019","Wed Jul 10 21:57:09 PDT 2019","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","onions.jpg","fruit.jpg","beverage.jpg","cereal.jpg","Top"
"3LCXHSGDLVMUPERZ4GXDJYN3RIRES7","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:26 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:26 PDT 2019","","","37UEWGM5HWOLQIV3367UBOV24OSR15","AJQGWGESKQT4Y","Submitted","Tue Jul 02 21:56:03 PDT 2019","Tue Jul 02 21:56:16 PDT 2019","Wed Jul 10 21:56:16 PDT 2019","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","frozen_snack.png","onions.jpg","cereal.jpg","chips.jpg","Bottom"
